"'63","'000","'01","'120","'0001","1","1","1","0.11"," "
"'63","'000","'01","'120","'0001","1","2","12","1.34"," "
"'63","'000","'01","'120","'0001","1","3","4","0.44"," "
"'63","'000","'01","'120","'0001","1","4","1","0.11"," "
"'63","'000","'01","'120","'0001","1","5","5","0.55"," "
"'63","'000","'01","'120","'0001","1","6","323","36.08"," "
"'63","'000","'01","'120","'0001","1","7","549","61.34","*"
"'63","'000","'01","'120","'0001","2","1","0","0"," "
"'63","'000","'01","'120","'0001","2","2","7","0.75"," "
"'63","'000","'01","'120","'0001","2","3","1","0.1"," "
"'63","'000","'01","'120","'0001","2","4","2","0.21"," "
"'63","'000","'01","'120","'0001","2","5","3","0.32"," "
"'63","'000","'01","'120","'0001","2","6","316","34.05"," "
"'63","'000","'01","'120","'0001","2","7","599","64.54","*"
"'63","'000","'01","'120","'0001","3","1","1","0.12"," "
"'63","'000","'01","'120","'0001","3","2","9","1.15"," "
"'63","'000","'01","'120","'0001","3","3","1","0.12"," "
"'63","'000","'01","'120","'0001","3","4","2","0.25"," "
"'63","'000","'01","'120","'0001","3","5","8","1.02"," "
"'63","'000","'01","'120","'0001","3","6","245","31.53"," "
"'63","'000","'01","'120","'0001","3","7","511","65.76","*"
"'63","'000","'01","'120","'0002","4","1","2","0.23"," "
"'63","'000","'01","'120","'0002","4","2","4","0.47"," "
"'63","'000","'01","'120","'0002","4","3","1","0.11"," "
"'63","'000","'01","'120","'0002","4","4","1","0.11"," "
"'63","'000","'01","'120","'0002","4","5","8","0.95"," "
"'63","'000","'01","'120","'0002","4","6","262","31.37"," "
"'63","'000","'01","'120","'0002","4","7","557","66.7","*"
"'63","'000","'01","'120","'0002","5","1","2","0.2"," "
"'63","'000","'01","'120","'0002","5","2","9","0.94"," "
"'63","'000","'01","'120","'0002","5","3","0","0"," "
"'63","'000","'01","'120","'0002","5","4","1","0.1"," "
"'63","'000","'01","'120","'0002","5","5","6","0.62"," "
"'63","'000","'01","'120","'0002","5","6","315","32.98"," "
"'63","'000","'01","'120","'0002","5","7","622","65.13","*"
"'63","'000","'01","'120","'0002","6","1","1","0.11"," "
"'63","'000","'01","'120","'0002","6","2","7","0.82"," "
"'63","'000","'01","'120","'0002","6","3","0","0"," "
"'63","'000","'01","'120","'0002","6","4","0","0"," "
"'63","'000","'01","'120","'0002","6","5","4","0.47"," "
"'63","'000","'01","'120","'0002","6","6","285","33.72"," "
"'63","'000","'01","'120","'0002","6","7","548","64.85","*"
"'63","'000","'01","'120","'0003","7","1","1","0.08"," "
"'63","'000","'01","'120","'0003","7","2","11","0.93"," "
"'63","'000","'01","'120","'0003","7","3","3","0.25"," "
"'63","'000","'01","'120","'0003","7","4","0","0"," "
"'63","'000","'01","'120","'0003","7","5","9","0.76"," "
"'63","'000","'01","'120","'0003","7","6","388","33.07"," "
"'63","'000","'01","'120","'0003","7","7","761","64.87","*"
"'63","'000","'01","'120","'0003","8","1","0","0"," "
"'63","'000","'01","'120","'0003","8","2","16","1.45"," "
"'63","'000","'01","'120","'0003","8","3","1","0.09"," "
"'63","'000","'01","'120","'0003","8","4","3","0.27"," "
"'63","'000","'01","'120","'0003","8","5","7","0.63"," "
"'63","'000","'01","'120","'0003","8","6","371","33.85"," "
"'63","'000","'01","'120","'0003","8","7","698","63.68","*"
"'63","'000","'01","'120","'0003","9","1","2","0.18"," "
"'63","'000","'01","'120","'0003","9","2","7","0.65"," "
"'63","'000","'01","'120","'0003","9","3","2","0.18"," "
"'63","'000","'01","'120","'0003","9","4","2","0.18"," "
"'63","'000","'01","'120","'0003","9","5","6","0.55"," "
"'63","'000","'01","'120","'0003","9","6","361","33.67"," "
"'63","'000","'01","'120","'0003","9","7","692","64.55","*"
"'63","'000","'01","'120","'0004","10","1","0","0"," "
"'63","'000","'01","'120","'0004","10","2","8","0.82"," "
"'63","'000","'01","'120","'0004","10","3","2","0.2"," "
"'63","'000","'01","'120","'0004","10","4","1","0.1"," "
"'63","'000","'01","'120","'0004","10","5","2","0.2"," "
"'63","'000","'01","'120","'0004","10","6","352","36.1"," "
"'63","'000","'01","'120","'0004","10","7","610","62.56","*"
"'63","'000","'01","'120","'0004","11","1","0","0"," "
"'63","'000","'01","'120","'0004","11","2","7","0.7"," "
"'63","'000","'01","'120","'0004","11","3","2","0.2"," "
"'63","'000","'01","'120","'0004","11","4","2","0.2"," "
"'63","'000","'01","'120","'0004","11","5","3","0.3"," "
"'63","'000","'01","'120","'0004","11","6","331","33.13"," "
"'63","'000","'01","'120","'0004","11","7","654","65.46","*"
"'63","'000","'01","'120","'0004","12","1","1","0.09"," "
"'63","'000","'01","'120","'0004","12","2","13","1.27"," "
"'63","'000","'01","'120","'0004","12","3","1","0.09"," "
"'63","'000","'01","'120","'0004","12","4","1","0.09"," "
"'63","'000","'01","'120","'0004","12","5","8","0.78"," "
"'63","'000","'01","'120","'0004","12","6","363","35.51"," "
"'63","'000","'01","'120","'0004","12","7","635","62.13","*"
"'63","'000","'01","'120","'0004","13","1","0","0"," "
"'63","'000","'01","'120","'0004","13","2","8","0.69"," "
"'63","'000","'01","'120","'0004","13","3","0","0"," "
"'63","'000","'01","'120","'0004","13","4","1","0.08"," "
"'63","'000","'01","'120","'0004","13","5","8","0.69"," "
"'63","'000","'01","'120","'0004","13","6","439","37.94"," "
"'63","'000","'01","'120","'0004","13","7","701","60.58","*"
"'63","'000","'01","'120","'0005","14","1","0","0"," "
"'63","'000","'01","'120","'0005","14","2","8","0.78"," "
"'63","'000","'01","'120","'0005","14","3","0","0"," "
"'63","'000","'01","'120","'0005","14","4","1","0.09"," "
"'63","'000","'01","'120","'0005","14","5","5","0.48"," "
"'63","'000","'01","'120","'0005","14","6","354","34.57"," "
"'63","'000","'01","'120","'0005","14","7","656","64.06","*"
"'63","'000","'01","'120","'0005","15","1","1","0.09"," "
"'63","'000","'01","'120","'0005","15","2","9","0.83"," "
"'63","'000","'01","'120","'0005","15","3","1","0.09"," "
"'63","'000","'01","'120","'0005","15","4","1","0.09"," "
"'63","'000","'01","'120","'0005","15","5","10","0.92"," "
"'63","'000","'01","'120","'0005","15","6","384","35.45"," "
"'63","'000","'01","'120","'0005","15","7","677","62.51","*"
"'63","'000","'01","'120","'0005","16","1","1","0.08"," "
"'63","'000","'01","'120","'0005","16","2","11","0.96"," "
"'63","'000","'01","'120","'0005","16","3","1","0.08"," "
"'63","'000","'01","'120","'0005","16","4","0","0"," "
"'63","'000","'01","'120","'0005","16","5","4","0.35"," "
"'63","'000","'01","'120","'0005","16","6","428","37.57"," "
"'63","'000","'01","'120","'0005","16","7","694","60.93","*"
"'63","'000","'01","'120","'0005","17","1","0","0"," "
"'63","'000","'01","'120","'0005","17","2","12","1.13"," "
"'63","'000","'01","'120","'0005","17","3","1","0.09"," "
"'63","'000","'01","'120","'0005","17","4","0","0"," "
"'63","'000","'01","'120","'0005","17","5","7","0.66"," "
"'63","'000","'01","'120","'0005","17","6","487","46.16"," "
"'63","'000","'01","'120","'0005","17","7","548","51.94","*"
"'63","'000","'01","'120","'0006","18","1","2","0.17"," "
"'63","'000","'01","'120","'0006","18","2","14","1.2"," "
"'63","'000","'01","'120","'0006","18","3","0","0"," "
"'63","'000","'01","'120","'0006","18","4","2","0.17"," "
"'63","'000","'01","'120","'0006","18","5","6","0.51"," "
"'63","'000","'01","'120","'0006","18","6","476","41.1"," "
"'63","'000","'01","'120","'0006","18","7","658","56.82","*"
"'63","'000","'01","'120","'0006","19","1","0","0"," "
"'63","'000","'01","'120","'0006","19","2","12","1.08"," "
"'63","'000","'01","'120","'0006","19","3","2","0.18"," "
"'63","'000","'01","'120","'0006","19","4","0","0"," "
"'63","'000","'01","'120","'0006","19","5","10","0.9"," "
"'63","'000","'01","'120","'0006","19","6","417","37.63"," "
"'63","'000","'01","'120","'0006","19","7","667","60.19","*"
"'63","'000","'01","'120","'0006","20","1","1","0.08"," "
"'63","'000","'01","'120","'0006","20","2","18","1.47"," "
"'63","'000","'01","'120","'0006","20","3","2","0.16"," "
"'63","'000","'01","'120","'0006","20","4","1","0.08"," "
"'63","'000","'01","'120","'0006","20","5","6","0.49"," "
"'63","'000","'01","'120","'0006","20","6","408","33.38"," "
"'63","'000","'01","'120","'0006","20","7","786","64.32","*"
"'63","'000","'01","'120","'0006","21","1","2","0.18"," "
"'63","'000","'01","'120","'0006","21","2","19","1.78"," "
"'63","'000","'01","'120","'0006","21","3","3","0.28"," "
"'63","'000","'01","'120","'0006","21","4","1","0.09"," "
"'63","'000","'01","'120","'0006","21","5","5","0.46"," "
"'63","'000","'01","'120","'0006","21","6","436","40.93"," "
"'63","'000","'01","'120","'0006","21","7","599","56.24","*"
"'63","'000","'01","'120","'0007","22","1","1","0.08"," "
"'63","'000","'01","'120","'0007","22","2","9","0.75"," "
"'63","'000","'01","'120","'0007","22","3","6","0.5"," "
"'63","'000","'01","'120","'0007","22","4","1","0.08"," "
"'63","'000","'01","'120","'0007","22","5","11","0.92"," "
"'63","'000","'01","'120","'0007","22","6","471","39.48"," "
"'63","'000","'01","'120","'0007","22","7","694","58.17","*"
"'63","'000","'01","'120","'0007","23","1","1","0.09"," "
"'63","'000","'01","'120","'0007","23","2","15","1.45"," "
"'63","'000","'01","'120","'0007","23","3","2","0.19"," "
"'63","'000","'01","'120","'0007","23","4","1","0.09"," "
"'63","'000","'01","'120","'0007","23","5","7","0.67"," "
"'63","'000","'01","'120","'0007","23","6","396","38.4"," "
"'63","'000","'01","'120","'0007","23","7","609","59.06","*"
"'63","'000","'01","'120","'0007","24","1","1","0.08"," "
"'63","'000","'01","'120","'0007","24","2","9","0.77"," "
"'63","'000","'01","'120","'0007","24","3","4","0.34"," "
"'63","'000","'01","'120","'0007","24","4","2","0.17"," "
"'63","'000","'01","'120","'0007","24","5","5","0.43"," "
"'63","'000","'01","'120","'0007","24","6","434","37.41"," "
"'63","'000","'01","'120","'0007","24","7","705","60.77","*"
"'63","'000","'01","'120","'0007","25","1","3","0.25"," "
"'63","'000","'01","'120","'0007","25","2","3","0.25"," "
"'63","'000","'01","'120","'0007","25","3","2","0.17"," "
"'63","'000","'01","'120","'0007","25","4","2","0.17"," "
"'63","'000","'01","'120","'0007","25","5","6","0.51"," "
"'63","'000","'01","'120","'0007","25","6","426","36.37"," "
"'63","'000","'01","'120","'0007","25","7","729","62.25","*"
"'63","'000","'01","'120","'0008","26","1","0","0"," "
"'63","'000","'01","'120","'0008","26","2","17","1.57"," "
"'63","'000","'01","'120","'0008","26","3","1","0.09"," "
"'63","'000","'01","'120","'0008","26","4","3","0.27"," "
"'63","'000","'01","'120","'0008","26","5","7","0.65"," "
"'63","'000","'01","'120","'0008","26","6","438","40.7"," "
"'63","'000","'01","'120","'0008","26","7","610","56.69","*"
"'63","'000","'01","'120","'0008","27","1","0","0"," "
"'63","'000","'01","'120","'0008","27","2","15","1.35"," "
"'63","'000","'01","'120","'0008","27","3","0","0"," "
"'63","'000","'01","'120","'0008","27","4","2","0.18"," "
"'63","'000","'01","'120","'0008","27","5","7","0.63"," "
"'63","'000","'01","'120","'0008","27","6","469","42.48"," "
"'63","'000","'01","'120","'0008","27","7","611","55.34","*"
"'63","'000","'01","'120","'0008","28","1","0","0"," "
"'63","'000","'01","'120","'0008","28","2","12","1.05"," "
"'63","'000","'01","'120","'0008","28","3","6","0.52"," "
"'63","'000","'01","'120","'0008","28","4","0","0"," "
"'63","'000","'01","'120","'0008","28","5","8","0.7"," "
"'63","'000","'01","'120","'0008","28","6","487","42.83"," "
"'63","'000","'01","'120","'0008","28","7","624","54.88","*"
"'63","'000","'01","'120","'0008","29","1","1","0.08"," "
"'63","'000","'01","'120","'0008","29","2","6","0.48"," "
"'63","'000","'01","'120","'0008","29","3","1","0.08"," "
"'63","'000","'01","'120","'0008","29","4","3","0.24"," "
"'63","'000","'01","'120","'0008","29","5","2","0.16"," "
"'63","'000","'01","'120","'0008","29","6","448","36.42"," "
"'63","'000","'01","'120","'0008","29","7","769","62.52","*"
"'63","'000","'01","'120","'0009","30","1","3","0.25"," "
"'63","'000","'01","'120","'0009","30","2","14","1.2"," "
"'63","'000","'01","'120","'0009","30","3","1","0.08"," "
"'63","'000","'01","'120","'0009","30","4","5","0.43"," "
"'63","'000","'01","'120","'0009","30","5","5","0.43"," "
"'63","'000","'01","'120","'0009","30","6","437","37.7"," "
"'63","'000","'01","'120","'0009","30","7","694","59.87","*"
"'63","'000","'01","'120","'0009","31","1","2","0.2"," "
"'63","'000","'01","'120","'0009","31","2","7","0.71"," "
"'63","'000","'01","'120","'0009","31","3","0","0"," "
"'63","'000","'01","'120","'0009","31","4","3","0.3"," "
"'63","'000","'01","'120","'0009","31","5","3","0.3"," "
"'63","'000","'01","'120","'0009","31","6","337","34.28"," "
"'63","'000","'01","'120","'0009","31","7","631","64.19","*"
"'63","'000","'01","'120","'0009","32","1","1","0.1"," "
"'63","'000","'01","'120","'0009","32","2","7","0.72"," "
"'63","'000","'01","'120","'0009","32","3","1","0.1"," "
"'63","'000","'01","'120","'0009","32","4","1","0.1"," "
"'63","'000","'01","'120","'0009","32","5","7","0.72"," "
"'63","'000","'01","'120","'0009","32","6","364","37.68"," "
"'63","'000","'01","'120","'0009","32","7","585","60.55","*"
"'63","'000","'01","'120","'0009","33","1","0","0"," "
"'63","'000","'01","'120","'0009","33","2","10","0.97"," "
"'63","'000","'01","'120","'0009","33","3","2","0.19"," "
"'63","'000","'01","'120","'0009","33","4","0","0"," "
"'63","'000","'01","'120","'0009","33","5","8","0.78"," "
"'63","'000","'01","'120","'0009","33","6","390","38.16"," "
"'63","'000","'01","'120","'0009","33","7","612","59.88","*"
"'63","'000","'01","'120","'0009","34","1","0","0"," "
"'63","'000","'01","'120","'0009","34","2","11","1.12"," "
"'63","'000","'01","'120","'0009","34","3","1","0.1"," "
"'63","'000","'01","'120","'0009","34","4","2","0.2"," "
"'63","'000","'01","'120","'0009","34","5","5","0.51"," "
"'63","'000","'01","'120","'0009","34","6","377","38.54"," "
"'63","'000","'01","'120","'0009","34","7","582","59.5","*"
"'63","'000","'01","'120","'0010","35","1","0","0"," "
"'63","'000","'01","'120","'0010","35","2","12","1.01"," "
"'63","'000","'01","'120","'0010","35","3","1","0.08"," "
"'63","'000","'01","'120","'0010","35","4","1","0.08"," "
"'63","'000","'01","'120","'0010","35","5","7","0.59"," "
"'63","'000","'01","'120","'0010","35","6","499","42.14"," "
"'63","'000","'01","'120","'0010","35","7","664","56.08","*"
"'63","'000","'01","'120","'0010","36","1","1","0.08"," "
"'63","'000","'01","'120","'0010","36","2","14","1.21"," "
"'63","'000","'01","'120","'0010","36","3","2","0.17"," "
"'63","'000","'01","'120","'0010","36","4","1","0.08"," "
"'63","'000","'01","'120","'0010","36","5","4","0.34"," "
"'63","'000","'01","'120","'0010","36","6","527","45.58"," "
"'63","'000","'01","'120","'0010","36","7","607","52.5","*"
"'63","'000","'01","'120","'0010","37","1","2","0.2"," "
"'63","'000","'01","'120","'0010","37","2","8","0.82"," "
"'63","'000","'01","'120","'0010","37","3","3","0.3"," "
"'63","'000","'01","'120","'0010","37","4","3","0.3"," "
"'63","'000","'01","'120","'0010","37","5","5","0.51"," "
"'63","'000","'01","'120","'0010","37","6","407","42"," "
"'63","'000","'01","'120","'0010","37","7","541","55.83","*"
"'63","'000","'01","'120","'0010","38","1","0","0"," "
"'63","'000","'01","'120","'0010","38","2","9","0.91"," "
"'63","'000","'01","'120","'0010","38","3","0","0"," "
"'63","'000","'01","'120","'0010","38","4","0","0"," "
"'63","'000","'01","'120","'0010","38","5","6","0.61"," "
