"'10","'004","'01","'000","'0000","1","楊敬賜","'1","'1","'0420525","61","臺灣省","碩士","N","*"," "
"'10","'004","'01","'000","'0000","2","林群森","'999","'1","'0600313","43","台北市","大學","N"," "," "
"'10","'004","'01","'000","'0000","3","陳見賢","'1","'1","'0491212","53","臺灣省","專科","Y","*"," "
"'10","'004","'01","'000","'0000","4","杜文中","'1","'1","'0560505","47","臺灣省","碩士","N"," "," "
"'10","'004","'01","'000","'0000","5","林為洲","'1","'1","'0500725","53","臺灣省","大學","Y","*"," "
"'10","'004","'01","'000","'0000","6","蘇明輝","'999","'1","'0420425","61","臺灣省","高中","Y","*"," "
"'10","'004","'01","'000","'0000","7","郭鴻德","'16","'1","'0520529","51","臺灣省","碩士","N"," "," "
"'10","'004","'01","'000","'0000","8","葉芬英","'16","'2","'0520730","51","臺灣省","高中","Y","*"," "
"'10","'004","'01","'000","'0000","9","傅文忠","'1","'1","'0610902","42","台北市","高中","N"," "," "
"'10","'004","'01","'000","'0000","10","蔡志環","'1","'2","'0480801","55","臺灣省","碩士","N"," "," "
"'10","'004","'01","'000","'0000","11","鄭美琴","'999","'2","'0430401","60","臺灣省","高中","Y","*"," "
"'10","'004","'01","'000","'0000","12","高偉凱","'15","'1","'0601230","42","台北市","碩士","Y","*"," "
"'10","'004","'01","'000","'0000","13","邱靖雅","'999","'2","'0611212","41","新北市","碩士","N","*"," "
"'10","'004","'01","'000","'0000","14","陳凱榮","'1","'1","'0511224","51","臺灣省","大學","N","*"," "
"'10","'004","'01","'000","'0000","15","林保光","'1","'1","'0501010","53","臺灣省","大學","Y","*"," "
"'10","'004","'02","'000","'0000","1","吳菊花","'1","'2","'0491011","54","臺灣省","其他","Y","*"," "
"'10","'004","'02","'000","'0000","2","甄克堅","'1","'1","'0591018","44","臺灣省","碩士","N"," "," "
"'10","'004","'02","'000","'0000","3","吳淑君","'1","'2","'0601207","42","臺灣省","其他","Y","*"," "
"'10","'004","'02","'000","'0000","4","黃永傳","'1","'1","'0341123","69","臺灣省","高中","Y","*"," "
"'10","'004","'02","'000","'0000","5","陳栢維","'999","'1","'0540908","49","臺灣省","碩士","Y","*"," "
"'10","'004","'02","'000","'0000","6","張春鳳","'999","'2","'0430223","60","高雄市","高中","N","*"," "
"'10","'004","'03","'000","'0000","1","鄭清漢","'1","'1","'0480221","55","臺灣省","高中","Y","*"," "
"'10","'004","'03","'000","'0000","2","羅春蘭","'999","'2","'0510201","52","臺灣省","高中","N","!"," "
"'10","'004","'03","'000","'0000","3","黃金樓","'1","'1","'0540831","49","臺灣省","大學","Y","-"," "
"'10","'004","'03","'000","'0000","4","張鎮榮","'1","'1","'0411230","61","臺灣省","高中","N","*"," "
"'10","'004","'03","'000","'0000","5","吳寀璇","'16","'2","'0500305","53","臺灣省","高中","Y"," "," "
"'10","'004","'03","'000","'0000","6","吳傳地","'16","'1","'0530516","50","臺灣省","大學","N","*"," "
"'10","'004","'03","'000","'0000","7","陳林金玉","'999","'2","'0470912","56","臺灣省","大學","N"," "," "
"'10","'004","'04","'000","'0000","1","陳玉蟾","'999","'2","'0470425","56","臺灣省","大學","N"," "," "
"'10","'004","'04","'000","'0000","2","劉良彬","'1","'1","'0491105","54","臺灣省","大學","Y","*"," "
"'10","'004","'04","'000","'0000","3","嚴永秋","'999","'1","'0381006","65","臺灣省","高中","Y","*"," "
"'10","'004","'04","'000","'0000","4","羅吉燾","'999","'1","'0361215","66","臺灣省","高中","N"," "," "
"'10","'004","'05","'000","'0000","1","楊連湧","'999","'1","'0331128","70","臺灣省","其他","N"," "," "
"'10","'004","'05","'000","'0000","2","范曰富","'1","'1","'0491221","53","臺灣省","專科","N","*"," "
"'10","'004","'05","'000","'0000","3","賴江海","'1","'1","'0470818","56","臺灣省","專科","N","*"," "
"'10","'004","'05","'000","'0000","4","張玟源","'999","'1","'0510623","52","新北市","專科","N"," "," "
"'10","'004","'06","'000","'0000","1","張志弘","'1","'1","'0481010","55","臺灣省","碩士","Y","*"," "
"'10","'004","'06","'000","'0000","2","温文結","'999","'1","'0371019","66","臺灣省","其他","N"," "," "
"'10","'004","'06","'000","'0000","3","蔡維邦","'999","'1","'0291029","74","臺灣省","大學","N"," "," "
"'10","'004","'07","'000","'0000","1","林政良","'1","'1","'0411018","62","臺灣省","專科","Y","*"," "
"'10","'004","'08","'000","'0000","1","林昭錡","'16","'1","'0490222","54","臺灣省","大學","N"," "," "
"'10","'004","'08","'000","'0000","2","羅吉祥","'1","'1","'0460820","57","臺灣省","專科","Y","*"," "
"'10","'004","'08","'000","'0000","3","彭余美玲","'999","'2","'0520505","51","臺灣省","專科","N","*"," "
"'10","'004","'08","'000","'0000","4","周江杰","'79","'1","'0690715","34","臺灣省","碩士","N","*"," "
"'10","'004","'08","'000","'0000","5","黃秀龍","'999","'1","'0490602","54","臺灣省","高中","N"," "," "
"'10","'004","'08","'000","'0000","6","郭遠彰","'1","'1","'0481202","54","臺灣省","碩士","Y","*"," "
"'10","'004","'08","'000","'0000","7","彭怡君","'999","'2","'0780412","25","臺灣省","大學","N"," "," "
"'10","'004","'08","'000","'0000","8","上官秋燕","'1","'2","'0461028","57","新北市","高中","Y"," "," "
"'10","'004","'08","'000","'0000","9","吳勝松","'1","'1","'0461022","57","臺灣省","高中","Y","*"," "
"'10","'004","'08","'000","'0000","10","林思銘","'1","'1","'0550316","48","臺灣省","大學","Y","*"," "
"'10","'004","'08","'000","'0000","11","劉珈愷","'1","'1","'0491201","53","臺灣省","專科","N"," "," "
"'10","'004","'09","'000","'0000","1","邱振瑋","'999","'1","'0631226","39","臺灣省","碩士","Y","*"," "
"'10","'004","'10","'000","'0000","1","陳正順","'1","'1","'0431228","59","臺灣省","高中","Y","*"," "
"'10","'004","'10","'000","'0000","2","彭紹松","'999","'1","'0420212","61","臺灣省","高中","N"," "," "
