"'63","'000","'01","'000","'0000","1","王芝安","'199","'2","'0611008","46","臺北市","碩士","N"," "," "
"'63","'000","'01","'000","'0000","2","陳建銘","'999","'1","'0500724","57","臺北市","博士","Y","*"," "
"'63","'000","'01","'000","'0000","3","李美津","'999","'2","'0550729","52","新北市","碩士","N"," "," "
"'63","'000","'01","'000","'0000","4","徐書慧","'999","'2","'0641005","43","臺灣省","專科","N"," "," "
"'63","'000","'01","'000","'0000","5","陳賢蔚","'16","'1","'0660712","41","高雄市","大學","N"," "," "
"'63","'000","'01","'000","'0000","6","劉仕傑","'269","'1","'0690209","38","臺灣省","碩士","N"," "," "
"'63","'000","'01","'000","'0000","7","林瑞圖","'999","'1","'0450610","62","臺北市","大學","Y","*"," "
"'63","'000","'01","'000","'0000","8","汪志冰","'1","'2","'0460420","61","臺中市","碩士","Y","*"," "
"'63","'000","'01","'000","'0000","9","謝維洲","'16","'1","'0720505","35","新北市","大學","Y"," "," "
"'63","'000","'01","'000","'0000","10","王威中","'16","'1","'0720303","35","臺北市","碩士","Y"," "," "
"'63","'000","'01","'000","'0000","11","王奕凱","'999","'1","'0740629","33","臺北市","高中","N"," "," "
"'63","'000","'01","'000","'0000","12","侯漢廷","'74","'1","'0771030","30","臺北市","碩士","N","*"," "
"'63","'000","'01","'000","'0000","13","黃郁芬","'267","'2","'0790317","28","臺北市","大學","N","*"," "
"'63","'000","'01","'000","'0000","14","陳政忠","'999","'1","'0440401","63","臺北市","碩士","Y","*"," "
"'63","'000","'01","'000","'0000","15","潘懷宗","'74","'1","'0500702","57","臺北市","博士","Y","*"," "
"'63","'000","'01","'000","'0000","16","王映心","'303","'2","'0800115","27","臺北市","高中","N"," "," "
"'63","'000","'01","'000","'0000","17","張斯綱","'1","'1","'0600909","47","臺北市","碩士","N","*"," "
"'63","'000","'01","'000","'0000","18","陳重文","'1","'1","'0660924","41","臺北市","碩士","Y","*"," "
"'63","'000","'01","'000","'0000","19","鍾佩玲","'16","'2","'0680327","39","新北市","碩士","N","*"," "
"'63","'000","'01","'000","'0000","20","林世宗","'16","'1","'0480613","59","臺北市","博士","Y","*"," "
"'63","'000","'01","'000","'0000","21","陳慈慧","'16","'2","'0721122","35","臺北市","大學","Y","*"," "
"'63","'000","'01","'000","'0000","22","林杏兒","'1","'2","'0700105","37","臺北市","大學","N"," "," "
"'63","'000","'01","'000","'0000","23","楊靜宇","'999","'1","'0501002","57","臺北市","大學","N","*"," "
"'63","'000","'02","'000","'0000","1","闕枚莎","'1","'2","'0610405","46","臺北市","碩士","Y","*"," "
"'63","'000","'02","'000","'0000","2","王孝維","'16","'1","'0500610","57","新北市","碩士","Y"," "," "
"'63","'000","'02","'000","'0000","3","陳義洲","'1","'1","'0410901","66","臺北市","碩士","Y","*"," "
"'63","'000","'02","'000","'0000","4","李明賢","'1","'1","'0620930","45","臺灣省","大學","N","*"," "
"'63","'000","'02","'000","'0000","5","李建昌","'16","'1","'0510822","56","臺灣省","碩士","Y","*"," "
"'63","'000","'02","'000","'0000","6","黃珊珊","'90","'2","'0581018","49","臺中市","大學","Y","*"," "
"'63","'000","'02","'000","'0000","7","游淑慧","'1","'2","'0650728","42","桃園市","大學","N","*"," "
"'63","'000","'02","'000","'0000","8","蕭新晟","'267","'1","'0711209","35","臺南市","碩士","N"," "," "
"'63","'000","'02","'000","'0000","9","蕭筱臻","'303","'2","'0680821","39","新北市","高中","N"," "," "
"'63","'000","'02","'000","'0000","10","吳世正","'1","'1","'0520411","55","臺灣省","碩士","Y","*"," "
"'63","'000","'02","'000","'0000","11","高嘉瑜","'16","'2","'0691017","38","臺灣省","碩士","Y","*"," "
"'63","'000","'02","'000","'0000","12","陳又新","'269","'1","'0710524","36","臺灣省","碩士","N"," "," "
"'63","'000","'02","'000","'0000","13","江志銘","'16","'1","'0510810","56","臺北市","碩士","Y","*"," "
"'63","'000","'02","'000","'0000","14","吳曉東","'259","'1","'0690429","38","臺灣省","大學","N"," "," "
"'63","'000","'02","'000","'0000","15","趙家蓉","'74","'2","'0511111","56","臺北市","大學","N"," "," "
"'63","'000","'03","'000","'0000","1","徐世勲","'268","'1","'0650130","42","臺灣省","碩士","Y"," "," "
"'63","'000","'03","'000","'0000","2","林明正","'74","'1","'0671202","39","臺北市","碩士","N"," "," "
"'63","'000","'03","'000","'0000","3","游藝","'269","'1","'0611116","46","臺北市","高中(職)以下","N"," "," "
"'63","'000","'03","'000","'0000","4","陳永德","'1","'1","'0540814","53","臺北市","大學","Y","*"," "
