"'65","'000","'01","'290","'0002","2161","1","17","1.45"," "
"'65","'000","'01","'290","'0002","2161","2","303","25.89"," "
"'65","'000","'01","'290","'0002","2161","3","358","30.59","*"
"'65","'000","'01","'290","'0002","2161","4","144","12.3"," "
"'65","'000","'01","'290","'0002","2161","5","348","29.74","*"
"'65","'000","'02","'290","'0001","2162","1","119","13.44","*"
"'65","'000","'02","'290","'0001","2162","2","176","19.88","*"
"'65","'000","'02","'290","'0001","2162","3","40","4.51"," "
"'65","'000","'02","'290","'0001","2162","4","85","9.6"," "
"'65","'000","'02","'290","'0001","2162","5","160","18.07","*"
"'65","'000","'02","'290","'0001","2162","6","69","7.79"," "
"'65","'000","'02","'290","'0001","2162","7","136","15.36"," "
"'65","'000","'02","'290","'0001","2162","8","54","6.1"," "
"'65","'000","'02","'290","'0001","2162","9","46","5.19"," "
"'65","'000","'02","'290","'0001","2163","1","105","13.42","*"
"'65","'000","'02","'290","'0001","2163","2","100","12.78","*"
"'65","'000","'02","'290","'0001","2163","3","83","10.61"," "
"'65","'000","'02","'290","'0001","2163","4","77","9.84"," "
"'65","'000","'02","'290","'0001","2163","5","58","7.41","*"
"'65","'000","'02","'290","'0001","2163","6","115","14.7"," "
"'65","'000","'02","'290","'0001","2163","7","58","7.41"," "
"'65","'000","'02","'290","'0001","2163","8","20","2.55"," "
"'65","'000","'02","'290","'0001","2163","9","166","21.22"," "
"'65","'000","'02","'290","'0005","2164","1","16","8.16","*"
"'65","'000","'02","'290","'0005","2164","2","10","5.1","*"
"'65","'000","'02","'290","'0005","2164","3","12","6.12"," "
"'65","'000","'02","'290","'0005","2164","4","1","0.51"," "
"'65","'000","'02","'290","'0005","2164","5","7","3.57","*"
"'65","'000","'02","'290","'0005","2164","6","1","0.51"," "
"'65","'000","'02","'290","'0005","2164","7","5","2.55"," "
"'65","'000","'02","'290","'0005","2164","8","133","67.85"," "
"'65","'000","'02","'290","'0005","2164","9","11","5.61"," "
"'65","'000","'03","'290","'0004","2165","1","309","100","*"
"'65","'000","'04","'290","'0003","2166","1","169","37.06"," "
"'65","'000","'04","'290","'0003","2166","2","287","62.93","*"
"'68","'000","'01","'130","'0001","551","1","187","13.54"," "
"'68","'000","'01","'130","'0001","551","2","24","1.73","*"
"'68","'000","'01","'130","'0001","551","3","235","17.01","*"
"'68","'000","'01","'130","'0001","551","4","75","5.43"," "
"'68","'000","'01","'130","'0001","551","5","41","2.96"," "
"'68","'000","'01","'130","'0001","551","6","32","2.31"," "
"'68","'000","'01","'130","'0001","551","7","153","11.07","*"
"'68","'000","'01","'130","'0001","551","8","237","17.16","*"
"'68","'000","'01","'130","'0001","551","9","397","28.74","*"
"'68","'000","'01","'130","'0002","552","1","35","3.81"," "
"'68","'000","'01","'130","'0002","552","2","67","7.3","*"
"'68","'000","'01","'130","'0002","552","3","28","3.05","*"
"'68","'000","'01","'130","'0002","552","4","115","12.54"," "
"'68","'000","'01","'130","'0002","552","5","58","6.32"," "
"'68","'000","'01","'130","'0002","552","6","90","9.81"," "
"'68","'000","'01","'130","'0002","552","7","79","8.61","*"
"'68","'000","'01","'130","'0002","552","8","357","38.93","*"
"'68","'000","'01","'130","'0002","552","9","88","9.59","*"
"'68","'000","'01","'130","'0004","553","1","30","8.37"," "
"'68","'000","'01","'130","'0004","553","2","41","11.45","*"
"'68","'000","'01","'130","'0004","553","3","74","20.67","*"
"'68","'000","'01","'130","'0004","553","4","32","8.93"," "
"'68","'000","'01","'130","'0004","553","5","41","11.45"," "
"'68","'000","'01","'130","'0004","553","6","77","21.5"," "
"'68","'000","'01","'130","'0004","553","7","17","4.74","*"
"'68","'000","'01","'130","'0004","553","8","18","5.02","*"
"'68","'000","'01","'130","'0004","553","9","28","7.82","*"
"'68","'000","'01","'130","'0003","554","1","21","4.75"," "
"'68","'000","'01","'130","'0003","554","2","264","59.72","*"
"'68","'000","'01","'130","'0003","554","3","41","9.27","*"
"'68","'000","'01","'130","'0003","554","4","29","6.56"," "
"'68","'000","'01","'130","'0003","554","5","20","4.52"," "
"'68","'000","'01","'130","'0003","554","6","16","3.61"," "
"'68","'000","'01","'130","'0003","554","7","34","7.69","*"
"'68","'000","'01","'130","'0003","554","8","7","1.58","*"
"'68","'000","'01","'130","'0003","554","9","10","2.26","*"
"'68","'000","'02","'130","'0009","555","1","18","2.78"," "
"'68","'000","'02","'130","'0009","555","2","63","9.75","*"
"'68","'000","'02","'130","'0009","555","3","214","33.12"," "
"'68","'000","'02","'130","'0009","555","4","91","14.08","*"
"'68","'000","'02","'130","'0009","555","5","30","4.64"," "
"'68","'000","'02","'130","'0009","555","6","230","35.6","*"
"'68","'000","'02","'130","'0005","556","1","69","16.42"," "
"'68","'000","'02","'130","'0005","556","2","232","55.23","*"
"'68","'000","'02","'130","'0005","556","3","15","3.57"," "
"'68","'000","'02","'130","'0005","556","4","43","10.23","*"
"'68","'000","'02","'130","'0005","556","5","14","3.33"," "
"'68","'000","'02","'130","'0005","556","6","47","11.19","*"
"'68","'000","'02","'130","'0007","557","1","5","1.15"," "
"'68","'000","'02","'130","'0007","557","2","39","8.98","*"
"'68","'000","'02","'130","'0007","557","3","3","0.69"," "
"'68","'000","'02","'130","'0007","557","4","285","65.66","*"
"'68","'000","'02","'130","'0007","557","5","47","10.82"," "
"'68","'000","'02","'130","'0007","557","6","55","12.67","*"
"'68","'000","'03","'130","'0010","558","1","187","39.2","*"
"'68","'000","'03","'130","'0010","558","2","179","37.52"," "
"'68","'000","'03","'130","'0010","558","3","82","17.19","*"
"'68","'000","'03","'130","'0010","558","4","9","1.88"," "
"'68","'000","'03","'130","'0010","558","5","20","4.19","*"
"'68","'000","'03","'130","'0006","559","1","31","7.14","*"
"'68","'000","'03","'130","'0006","559","2","40","9.21"," "
"'68","'000","'03","'130","'0006","559","3","322","74.19","*"
"'68","'000","'03","'130","'0006","559","4","8","1.84"," "
"'68","'000","'03","'130","'0006","559","5","33","7.6","*"
"'68","'000","'03","'130","'0008","560","1","111","15.22","*"
"'68","'000","'03","'130","'0008","560","2","90","12.34"," "
"'68","'000","'03","'130","'0008","560","3","134","18.38","*"
"'68","'000","'03","'130","'0008","560","4","87","11.93"," "
"'68","'000","'03","'130","'0008","560","5","307","42.11","*"
"'66","'000","'01","'290","'0001","1521","1","244","33.84","*"
"'66","'000","'01","'290","'0001","1521","2","14","1.94"," "
"'66","'000","'01","'290","'0001","1521","3","32","4.43","*"
"'66","'000","'01","'290","'0001","1521","4","194","26.9","*"
"'66","'000","'01","'290","'0001","1521","5","188","26.07","*"
"'66","'000","'01","'290","'0001","1521","6","49","6.79","*"
"'66","'000","'01","'290","'0001","1522","1","128","18.2","*"
"'66","'000","'01","'290","'0001","1522","2","45","6.4"," "
"'66","'000","'01","'290","'0001","1522","3","45","6.4","*"
"'66","'000","'01","'290","'0001","1522","4","136","19.34","*"
"'66","'000","'01","'290","'0001","1522","5","113","16.07","*"
"'66","'000","'01","'290","'0001","1522","6","236","33.57","*"
"'66","'000","'01","'290","'0002","1523","1","65","22.03","*"
"'66","'000","'01","'290","'0002","1523","2","35","11.86"," "
"'66","'000","'01","'290","'0002","1523","3","60","20.33","*"
"'66","'000","'01","'290","'0002","1523","4","66","22.37","*"
"'66","'000","'01","'290","'0002","1523","5","58","19.66","*"
"'66","'000","'01","'290","'0002","1523","6","11","3.72","*"
"'66","'000","'01","'290","'0003","1524","1","93","12.36","*"
"'66","'000","'01","'290","'0003","1524","2","74","9.84"," "
"'66","'000","'01","'290","'0003","1524","3","345","45.87","*"
"'66","'000","'01","'290","'0003","1524","4","52","6.91","*"
"'66","'000","'01","'290","'0003","1524","5","46","6.11","*"
"'66","'000","'01","'290","'0003","1524","6","142","18.88","*"
"'66","'000","'01","'290","'0003","1525","1","130","28.82","*"
"'66","'000","'01","'290","'0003","1525","2","113","25.05"," "
