"'63","'000","'07","'010","'0002","527","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0002","528","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0002","529","9","1","10","16","0","1","1","1","0","1","0","0","62.5","100"
"'63","'000","'07","'010","'0003","530","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0003","531","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0003","532","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0003","533","4","0","4","7","0","1","1","1","0","1","0","0","57.14","100"
"'63","'000","'07","'010","'0003","534","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0004","535","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0004","536","7","1","8","10","0","1","1","1","0","1","0","0","80","100"
"'63","'000","'07","'010","'0004","537","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0004","538","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0005","539","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0005","540","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0005","541","2","1","3","7","0","1","1","1","0","1","0","0","42.86","100"
"'63","'000","'07","'010","'0006","542","2","1","3","10","0","1","1","1","0","1","0","0","30","100"
"'63","'000","'07","'010","'0006","543","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0006","544","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0007","545","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0007","546","4","0","4","5","0","1","1","1","0","1","0","0","80","100"
"'63","'000","'07","'010","'0007","547","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0008","548","1","0","1","3","0","1","1","1","0","1","0","0","33.33","100"
"'63","'000","'07","'010","'0008","549","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0008","550","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0009","551","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0009","552","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0009","553","6","0","6","8","0","1","1","1","0","1","0","0","75","100"
"'63","'000","'07","'010","'0010","554","1","0","1","5","0","1","1","1","0","1","0","0","20","100"
"'63","'000","'07","'010","'0010","555","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
"'63","'000","'07","'010","'0010","556","0","0","0","0","0","1","1","1","0","1","0","0","0","100"
