"'10","'004","'01","'010","'0002","1","1","77","10.05"," "
"'10","'004","'01","'010","'0002","1","2","381","49.73","*"
"'10","'004","'01","'010","'0002","1","3","289","37.72"," "
"'10","'004","'01","'010","'0002","1","4","19","2.48"," "
"'10","'004","'01","'010","'0002","2","1","102","14.12"," "
"'10","'004","'01","'010","'0002","2","2","333","46.12","*"
"'10","'004","'01","'010","'0002","2","3","273","37.81"," "
"'10","'004","'01","'010","'0002","2","4","14","1.93"," "
"'10","'004","'01","'010","'0002","3","1","66","9.15"," "
"'10","'004","'01","'010","'0002","3","2","387","53.67","*"
"'10","'004","'01","'010","'0002","3","3","251","34.81"," "
"'10","'004","'01","'010","'0002","3","4","17","2.35"," "
"'10","'004","'01","'010","'0002","4","1","78","8.9"," "
"'10","'004","'01","'010","'0002","4","2","436","49.77","*"
"'10","'004","'01","'010","'0002","4","3","335","38.24"," "
"'10","'004","'01","'010","'0002","4","4","27","3.08"," "
"'10","'004","'01","'010","'0002","5","1","90","11.71"," "
"'10","'004","'01","'010","'0002","5","2","384","50","*"
"'10","'004","'01","'010","'0002","5","3","279","36.32"," "
"'10","'004","'01","'010","'0002","5","4","15","1.95"," "
"'10","'004","'01","'010","'0003","6","1","57","9.79"," "
"'10","'004","'01","'010","'0003","6","2","277","47.59","*"
"'10","'004","'01","'010","'0003","6","3","235","40.37"," "
"'10","'004","'01","'010","'0003","6","4","13","2.23"," "
"'10","'004","'01","'010","'0003","7","1","58","10.22"," "
"'10","'004","'01","'010","'0003","7","2","293","51.67","*"
"'10","'004","'01","'010","'0003","7","3","205","36.15"," "
"'10","'004","'01","'010","'0003","7","4","11","1.94"," "
"'10","'004","'01","'010","'0003","8","1","78","13.13"," "
"'10","'004","'01","'010","'0003","8","2","272","45.79","*"
"'10","'004","'01","'010","'0003","8","3","233","39.22"," "
"'10","'004","'01","'010","'0003","8","4","11","1.85"," "
"'10","'004","'01","'010","'0003","9","1","97","13.66"," "
"'10","'004","'01","'010","'0003","9","2","324","45.63","*"
"'10","'004","'01","'010","'0003","9","3","274","38.59"," "
"'10","'004","'01","'010","'0003","9","4","15","2.11"," "
"'10","'004","'01","'010","'0003","10","1","64","11.22"," "
"'10","'004","'01","'010","'0003","10","2","252","44.21","*"
"'10","'004","'01","'010","'0003","10","3","240","42.1"," "
"'10","'004","'01","'010","'0003","10","4","14","2.45"," "
"'10","'004","'01","'010","'0003","11","1","59","9.48"," "
"'10","'004","'01","'010","'0003","11","2","295","47.42","*"
"'10","'004","'01","'010","'0003","11","3","252","40.51"," "
"'10","'004","'01","'010","'0003","11","4","16","2.57"," "
"'10","'004","'01","'010","'0004","12","1","82","11.4"," "
"'10","'004","'01","'010","'0004","12","2","351","48.81","*"
"'10","'004","'01","'010","'0004","12","3","272","37.83"," "
"'10","'004","'01","'010","'0004","12","4","14","1.94"," "
"'10","'004","'01","'010","'0004","13","1","63","9.7"," "
"'10","'004","'01","'010","'0004","13","2","316","48.69","*"
"'10","'004","'01","'010","'0004","13","3","256","39.44"," "
"'10","'004","'01","'010","'0004","13","4","14","2.15"," "
"'10","'004","'01","'010","'0004","14","1","64","10.54"," "
"'10","'004","'01","'010","'0004","14","2","292","48.1","*"
"'10","'004","'01","'010","'0004","14","3","242","39.86"," "
"'10","'004","'01","'010","'0004","14","4","9","1.48"," "
"'10","'004","'01","'010","'0004","15","1","57","8.78"," "
"'10","'004","'01","'010","'0004","15","2","341","52.54","*"
"'10","'004","'01","'010","'0004","15","3","238","36.67"," "
"'10","'004","'01","'010","'0004","15","4","13","2"," "
"'10","'004","'01","'010","'0005","16","1","63","10.84"," "
"'10","'004","'01","'010","'0005","16","2","279","48.02","*"
"'10","'004","'01","'010","'0005","16","3","220","37.86"," "
"'10","'004","'01","'010","'0005","16","4","19","3.27"," "
"'10","'004","'01","'010","'0005","17","1","68","11.33"," "
"'10","'004","'01","'010","'0005","17","2","261","43.5","*"
"'10","'004","'01","'010","'0005","17","3","244","40.66"," "
"'10","'004","'01","'010","'0005","17","4","27","4.5"," "
"'10","'004","'01","'010","'0006","18","1","96","10.79"," "
"'10","'004","'01","'010","'0006","18","2","328","36.89","*"
"'10","'004","'01","'010","'0006","18","3","404","45.44"," "
"'10","'004","'01","'010","'0006","18","4","61","6.86"," "
